timestamp_utc,ME,NH,VT,CT,RI,SEMA,WCMA,NEMA_BOST
2026-07-20 00:00:00,1527.9796666666668,1389.47675,640.8375833333333,3801.4089166666668,1125.2718333333332,2070.2548333333334,1965.2032499999998,3212.39975
2026-07-20 01:00:00,1460.57875,1315.6069166666666,623.0485833333333,3598.8035,1085.4611666666667,1948.4494166666666,1889.0874166666665,3114.47575
2026-07-20 02:00:00,1356.1026666666667,1195.4788333333333,588.7803333333333,3294.867166666667,999.4275000000001,1759.4904166666668,1753.5603333333336,2927.6155833333337
2026-07-20 03:00:00,1251.2920833333333,1081.57725,542.03025,2975.7473333333332,910.9385833333332,1577.5963333333332,1618.4276666666667,2697.75725
2026-07-20 04:00:00,1179.7207500000002,1001.8354166666667,516.4953333333333,2720.8359166666664,842.3449999999999,1436.2589166666667,1519.84275,2521.9369166666665
2026-07-20 05:00:00,1138.3062499999999,948.2646666666666,494.9581666666666,2535.8155833333335,787.9634166666666,1335.6330833333334,1424.7299999999998,2373.1915
2026-07-20 06:00:00,1119.6576666666667,919.4903333333333,480.83033333333333,2402.2923333333333,752.5763333333333,1270.5436666666667,1356.9269166666666,2280.6525
2026-07-20 07:00:00,1110.8336666666667,910.8503333333333,477.5955833333333,2329.6593333333335,730.3615,1248.6975833333333,1334.0006666666666,2241.931666666667
2026-07-20 08:00:00,1137.7356666666667,929.93975,486.3729166666667,2344.8973333333333,730.1508333333333,1260.0685,1349.63075,2263.78875
2026-07-20 09:00:00,1170.8998333333334,985.9218333333333,511.55625000000003,2449.0371666666665,750.4693333333333,1303.42175,1411.5661666666667,2339.0045833333334
2026-07-20 10:00:00,1170.0438333333334,1075.0605833333332,529.5035833333333,2627.4781666666668,778.77475,1352.81,1479.8529166666667,2498.0049166666668
2026-07-20 11:00:00,1077.1296666666667,1160.0690833333333,502.1694166666666,2784.4114166666664,782.6425833333333,1339.3421666666666,1456.3961666666667,2647.505583333333
2026-07-20 12:00:00,905.4619166666666,1200.1275833333332,422.39916666666664,2835.296,728.6896666666667,1225.1054166666665,1277.77875,2764.3704166666666
2026-07-20 13:00:00,746.8301666666666,1219.06175,341.795,2820.4955000000004,676.4465,1118.9455,1072.51925,2839.2676666666666
2026-07-20 14:00:00,708.6068333333333,1244.9205,281.38675,2846.624,649.5009166666666,1050.9895,936.7446666666666,2908.2014999999997
2026-07-20 15:00:00,705.2996666666667,1271.4495833333333,264.78766666666667,2934.3228333333336,662.2729166666667,1058.3739166666667,885.0036666666666,2977.4246666666663
2026-07-20 16:00:00,798.5288333333333,1295.9944166666667,266.178,3027.5373333333337,691.3296666666666,1124.7929166666665,889.3633333333333,3036.6775833333336
2026-07-20 17:00:00,881.0480833333332,1336.7130833333333,285.4005,3169.944,728.9363333333334,1187.2228333333333,938.28275,3098.90725
2026-07-20 18:00:00,952.4264166666667,1391.0176666666666,314.7805,3341.8419166666667,769.1341666666667,1302.125,1035.2896666666668,3205.104333333333
2026-07-20 19:00:00,981.7648333333333,1466.2779166666667,346.67716666666666,3604.0365,831.09525,1480.2081666666666,1210.0834166666666,3360.67975
2026-07-20 20:00:00,1123.249,1527.2036666666665,409.6325,3936.715166666667,959.4311666666666,1699.3085833333334,1457.5278333333333,3520.752
2026-07-20 21:00:00,1316.1755,1607.1568333333335,520.7630833333334,4217.729833333334,1094.66275,1975.1173333333334,1793.75525,3645.9691666666663
2026-07-20 22:00:00,1543.8581666666666,1650.7100833333334,642.1631666666666,4341.828833333333,1185.5785833333332,2171.7161666666666,2097.5428333333334,3663.1120833333334
2026-07-20 23:00:00,1628.0975833333332,1615.7849999999999,704.3795,4247.142916666667,1188.0241666666668,2186.5904166666664,2187.697583333333,3572.436416666667
2026-07-21 00:00:00,1618.804,1548.0673333333334,704.74375,4071.1301666666664,1155.6366666666665,2111.947333333333,2166.9370833333332,3432.4230000000002
2026-07-21 01:00:00,1542.7162500000002,1450.5153333333335,685.7869166666666,3846.3150833333334,1093.896,1996.6947499999999,2082.9853333333335,3290.306666666667
2026-07-21 02:00:00,1422.8919166666667,1314.2083333333333,645.1699166666666,3499.3676666666665,1019.6954999999999,1801.036,1924.2974166666665,3058.2545833333334
2026-07-21 03:00:00,1317.8974166666667,1190.31725,587.6714166666667,3141.85,926.3937500000001,1610.542416666667,1758.3215833333334,2820.083416666667
2026-07-21 04:00:00,1249.43975,1107.9678333333334,558.8021666666667,2880.8002500000002,858.80975,1472.5479166666667,1644.5951666666667,2642.56525
2026-07-21 05:00:00,1208.7015,1049.00425,531.0775,2692.998916666667,815.3603333333334,1388.7090833333334,1555.6422499999999,2508.748
2026-07-21 06:00:00,1169.5078333333333,1013.47325,524.29175,2573.7581666666665,785.8156666666667,1338.3674166666667,1499.1159166666666,2411.9775833333333
2026-07-21 07:00:00,1158.18775,999.1566666666666,513.2484166666667,2507.7548333333334,771.7095833333333,1317.41275,1474.27525,2372.7075
2026-07-21 08:00:00,1185.2345833333334,1011.9965833333334,519.1261666666667,2526.531916666667,775.0996666666666,1330.9186666666667,1490.291,2392.6332500000003
2026-07-21 09:00:00,1227.6765833333334,1066.0308333333332,544.5870833333333,2658.558666666667,798.6554166666666,1386.585,1549.277,2502.4216666666666
2026-07-21 10:00:00,1249.643,1149.0799166666668,567.2068333333333,2878.5560833333334,824.1135833333333,1439.3594999999998,1597.0664166666666,2698.28425
2026-07-21 11:00:00,1205.2315833333334,1227.7843333333333,555.54075,3117.706,860.6184166666667,1474.1720833333331,1611.649666666667,2877.7426666666665
2026-07-21 12:00:00,1117.4041666666667,1276.0356666666667,479.248,3341.5274166666663,829.9920000000001,1421.85175,1586.8053333333335,2980.0722499999997
2026-07-21 13:00:00,990.1556666666667,1305.4843333333333,484.5443333333333,3488.040916666667,869.6729166666668,1338.4145833333334,1673.6244166666665,3079.275916666667
2026-07-21 14:00:00,851.4722499999999,1391.3817499999998,524.9518333333334,3660.8002500000002,813.4223333333333,1404.6396666666667,1837.9119166666667,3230.8485
2026-07-21 15:00:00,821.4071666666667,1467.0511666666669,581.0796666666666,3827.4631666666664,943.1385,1407.6377499999999,1972.37525,3327.268
2026-07-21 16:00:00,979.1390833333334,1491.0158333333331,542.0975,3808.529,1019.4580833333333,1586.8025833333334,1889.4663333333335,3416.662083333333
2026-07-21 17:00:00,1122.80875,1455.6190833333333,549.055,3703.701416666667,1056.7430000000002,1801.5906666666667,1571.0990833333333,3405.0747499999998
2026-07-21 18:00:00,1209.6416666666667,1436.7589166666667,578.3365833333334,3778.445333333333,1083.3036666666667,1826.76625,1639.8861666666664,3388.6245
2026-07-21 19:00:00,1285.5559166666667,1464.7884999999999,588.9981666666666,3846.1744166666667,1109.36075,2022.1345833333332,1930.81125,3479.9541666666664
2026-07-21 20:00:00,1324.3008333333335,1507.3416666666665,643.6409166666666,3901.0785833333334,1117.6064166666667,2094.3958333333335,2108.1143333333334,3576.4948333333336
